Name,Score
arm neoverse-n1 16 core 0 mhz,11459
arm neoverse-n1 2 core 0 mhz,1518
arm neoverse-n1 3 core 0 mhz,2385
arm neoverse-n1 32 core 0 mhz,17384
arm neoverse-n1 32 core 1700 mhz,11841
arm neoverse-n1 4 core 0 mhz,3125
arm neoverse-n1 48 core 0 mhz,27266
arm neoverse-n1 6 core 0 mhz,4575
arm neoverse-n1 60 core 0 mhz,30828
arm neoverse-n1 64 core 0 mhz,28040
arm neoverse-n1 64 core 2200 mhz,20250
arm neoverse-n1 64 core 3000 mhz,17515
arm neoverse-n1 8 core 0 mhz,5964
arm neoverse-n1 80 core 0 mhz,34878
arm neoverse-n1 80 core 2600 mhz,18823
arm neoverse-n1 80 core 2800 mhz,11755
arm neoverse-n1 80 core 3000 mhz,35253
arm neoverse-n1 96 core 2800 mhz,29890
arm neoverse-n2 16 core 0 mhz,14636
arm neoverse-n2 2 core 0 mhz,1987
arm neoverse-n2 8 core 2500 mhz,5544
arm neoverse-v1 1 core 0 mhz,785
arm neoverse-v1 16 core 0 mhz,11519
arm neoverse-v1 2 core 0 mhz,1567
arm neoverse-v1 4 core 0 mhz,3084
arm neoverse-v2 1 core 0 mhz,944
arm neoverse-v2 2 core 0 mhz,1991
arm neoverse-v2 4 core 0 mhz,3940
arm neoverse-v2 72 core 3447 mhz,57299
arm neoverse-v2 72 core 3465 mhz,57369
arm neoverse-v2 72 core 3519 mhz,57240
arm neoverse-v2 96 core 0 mhz,56557
arm oryon 8 core 0 mhz,4955
arm phytium d3000 8 core 2500 mhz,5528
arm phytium ft1500a 4 core 2000 mhz,1579
"arm phytium,d2000/8 8 core 2000 mhz",2409
"arm phytium,d2000/8 8 core 2300 mhz",2690
"arm phytium,d2000/8 e8c 8 core 2300 mhz",2522
"arm phytium,ft-2000/4 4 core 0 mhz",1658
"arm phytium,ft-2000/4 8 core 2300 mhz",2720
arm phytium-d3000m 8-c 8 core 1800 mhz,4541
arm x-gene 32 core 3000 mhz,8202
arm x-gene 32 core 3300 mhz,8684
arm x-gene 8 core 0 mhz,1091
asus tinker board 2/2s,1771
athlon 64 dual core 3800+,736
athlon 64 dual core 5000+,850
athlon 64 dual core 5600+,875
athlon dual core 4050e,670
athlon dual core 4450e,681
athlon dual core 4850e,769
bcm2711,852
bcm2712,3284
bcm2835,1239
broadcom bcm2712,4309
broadcom stb (flattened device tree),659
celeron dual-core t3000 @ 1.80ghz,643
celeron dual-core t3100 @ 1.90ghz,613
celeron dual-core t3300 @ 2.00ghz,633
celeron dual-core t3500 @ 2.10ghz,764
centaurhauls @2000mhz,6549
centaurhauls @2400mhz,7784
centaurhauls @2500mhz,8014
cix p1 cd8180,9277
common kvm v2,2127
cortex-a76,51
dg1201slf87hw,2369
dg1301sml87hy,3624
dg1401snf87id,3645
dg1701snf87ig,2981
do-regular,1077
dual-core amd opteron 1220 se,748
essgoo,497
fabrikams xy9 @ 3.15 ghz,6715
firestorm-m1,4295
general purpose,3396
generic dt based system,632
giada jhs558 (android),2022
google gs201,7221
google r11 btwifi evt1.1,187
google tensor,6707
google tensor g3,8064
google tensor g4,8240
grandstream gxv3480 video phone,1078
hardkernel odroid-n2plus,2115
"haydn based on qualcomm technologies, inc sm8350",5359
hi6210sft,796
hi6620oem,396
high performance datacenter v,1610
hisilicon kirin,6400
hisilicon kirin 659,1893
hisilicon kirin 925,1053
hisilicon kirin 930,1415
hisilicon kirin 935,1599
hisilicon kirin 950,2457
hisilicon kirin 955,2936
hisilicon kirin 960,2897
hisilicon kirin 970,2908
hisilicon kirin 990,3965
hisilicon kirin710,2447
hisilicon kirin810,2945
hisilicon kirin820,4188
hisilicon kirin9000,5083
hisilicon kirin970,2681
hisilicon kirin980,4388
hisilicon kirin985,4162
hp hexa-core 2.0ghz,1741
hygon c86 3185 8-core,9243
hygon c86 3250 8-core,11476
hygon c86 3330 4-core,6031
hygon c86 3350 8-core,12292
hygon c86 52xx series,4080
hygon c86 7255 16-core,18831
hygon c86-3g,12691
hygon c86-3g (opn 3350m),4660
hygon c86-3g (opn:3350),11305
hygon c86-3g (opn:3350m),4658
hygon c86-4g (opn:3490),21968
intel 2.80ghz,341
intel 3 n350,4877
intel 3 n355,10481
intel 300,7259
intel 300t,6084
intel atom 230 @ 1.60ghz,169
intel atom 330 @ 1.60ghz,381
intel atom c1110,3170
intel atom c2338 @ 1.74ghz,584
intel atom c2350 @ 1.74ghz,520
intel atom c2358 @ 1.74ghz,562
intel atom c2538 @ 2.40ghz,968
intel atom c2550 @ 2.40ghz,1422
intel atom c2558 @ 2.40ghz,1424
intel atom c2750 @ 2.40ghz,2787
intel atom c2750 @ 2.41ghz,2174
intel atom c2758 @ 2.40ghz,2317
intel atom c3338 @ 1.50ghz,1028
intel atom c3508 @ 1.60ghz,1831
intel atom c3538 @ 2.10ghz,1910
intel atom c3558 @ 2.20ghz,2431
intel atom c3708 @ 1.70ghz,3750
intel atom c3758 @ 2.20ghz,4614
intel atom c3758r @ 2.40ghz,5100
intel atom c3808 @ 2.00ghz,5671
intel atom c3858 @ 2.00ghz,5040
intel atom c3958 @ 2.00ghz,3929
intel atom c5125,8631
intel atom d2500 @ 1.86ghz,251
intel atom d2550 @ 1.86ghz,409
intel atom d2560 @ 2.00ghz,433
intel atom d2700 @ 2.13ghz,456
intel atom d2701 @ 2.13ghz,515
intel atom d410 @ 1.66ghz,180
intel atom d425 @ 1.80ghz,188
intel atom d510 @ 1.66ghz,406
intel atom d525 @ 1.80ghz,396
intel atom e3805 @ 1.33ghz,406
intel atom e3815 @ 1.46ghz,193
intel atom e3825 @ 1.33ghz,378
intel atom e3826 @ 1.46ghz,304
intel atom e3827 @ 1.74ghz,480
intel atom e3840 @ 1.91ghz,704
intel atom e3845 @ 1.91ghz,1069
intel atom e3900 @ 1.60ghz,1953
intel atom n2100 @ 1.60ghz,193
intel atom n2600 @ 1.60ghz,316
intel atom n270 @ 1.60ghz,136
intel atom n280 @ 1.66ghz,157
intel atom n2800 @ 1.86ghz,444
intel atom n435 @ 1.33ghz,153
intel atom n450 @ 1.66ghz,202
intel atom n455 @ 1.66ghz,188
intel atom n470 @ 1.83ghz,224
intel atom n475 @ 1.83ghz,179
intel atom n550 @ 1.50ghz,304
intel atom n570 @ 1.66ghz,360
intel atom p5322,7378
intel atom p5342,13085
intel atom p5362,17276
intel atom s1260 @ 2.00ghz,526
intel atom t5700 @ 1.70ghz,2363
intel atom x5-e3930 @ 1.30ghz,928
intel atom x5-e3940 @ 1.60ghz,1908
intel atom x5-e8000 @ 1.04ghz,953
intel atom x5-z8300 @ 1.44ghz,840
intel atom x5-z8330 @ 1.44ghz,803
intel atom x5-z8350 @ 1.44ghz,893
intel atom x5-z8500 @ 1.44ghz,1242
intel atom x5-z8550 @ 1.44ghz,1143
intel atom x6211e @ 1.20ghz,1695
intel atom x6211e @ 1.30ghz,1762
intel atom x6214re @ 1.40ghz,1109
intel atom x6413e @ 1.50ghz,3917
intel atom x6414re @ 1.50ghz,2128
intel atom x6425e @ 2.00ghz,3657
intel atom x6425re @ 1.90ghz,2819
intel atom x6427fe @ 1.90ghz,3196
intel atom x7-e3950 @ 1.60ghz,2071
intel atom x7-z8700 @ 1.60ghz,1323
intel atom x7-z8750 @ 1.60ghz,1294
intel atom x7211e,2553
intel atom x7211re,2364
intel atom x7213re,2256
intel atom x7425e,5423
intel atom x7433re,3684
intel atom x7835re,6580
intel atom z2760 @ 1.80ghz,298
intel atom z3530 @ 1.33ghz,565
intel atom z3560 @ 1.00ghz,749
intel atom z3560 @ 1.83ghz,690
intel atom z3580 @ 1.33ghz,802
intel atom z3735d @ 1.33ghz,704
intel atom z3735e @ 1.33ghz,557
intel atom z3735f @ 1.33ghz,543
intel atom z3735g @ 1.33ghz,772
intel atom z3736f @ 1.33ghz,496
intel atom z3740 @ 1.33ghz,638
intel atom z3740d @ 1.33ghz,614
intel atom z3745 @ 1.33ghz,621
intel atom z3745d @ 1.33ghz,599
intel atom z3770 @ 1.46ghz,728
intel atom z3770d @ 1.49ghz,488
intel atom z3775 @ 1.46ghz,702
intel atom z3775d @ 1.49ghz,794
intel atom z3795 @ 1.60ghz,1196
intel atom z520 @ 1.33ghz,122
intel atom z530 @ 1.60ghz,183
intel atom z670 @ 1.50ghz,158
intel cc150 @ 3.50ghz,14232
intel celeron 1.70ghz,101
intel celeron 1.80ghz,96
intel celeron 1000m @ 1.80ghz,1070
intel celeron 1000mhz,139
intel celeron 1005m @ 1.90ghz,1115
intel celeron 1007u @ 1.50ghz,846
intel celeron 1017u @ 1.60ghz,877
intel celeron 1019y @ 1.00ghz,576
intel celeron 1020e @ 2.20ghz,1406
intel celeron 1020m @ 2.10ghz,1275
intel celeron 1037u @ 1.80ghz,1017
intel celeron 1047ue @ 1.40ghz,748
intel celeron 1100mhz,113
intel celeron 1200mhz,159
intel celeron 2.00ghz,125
intel celeron 2.13ghz,166
intel celeron 2.20ghz,139
intel celeron 2.26ghz,182
intel celeron 2.30ghz,148
intel celeron 2.40ghz,143
intel celeron 2.50ghz,164
intel celeron 2.53ghz,222
intel celeron 2.60ghz,143
intel celeron 2.66ghz,131
intel celeron 2.70ghz,159
intel celeron 2.80ghz,190
intel celeron 2.93ghz,230
intel celeron 2000e @ 2.20ghz,1607
intel celeron 2002e @ 1.50ghz,1091
intel celeron 215 @ 1.33ghz,174
intel celeron 220 @ 1.20ghz,209
intel celeron 2950m @ 2.00ghz,1238
intel celeron 2955u @ 1.40ghz,905
intel celeron 2957u @ 1.40ghz,855
intel celeron 2961y @ 1.10ghz,684
intel celeron 2970m @ 2.20ghz,1501
intel celeron 2980u @ 1.60ghz,1092
intel celeron 2981u @ 1.60ghz,1036
intel celeron 3.06ghz,307
intel celeron 3.20ghz,267
intel celeron 3.33ghz,263
intel celeron 3205u @ 1.50ghz,960
intel celeron 3215u @ 1.70ghz,1106
intel celeron 3755u @ 1.70ghz,1182
intel celeron 3765u @ 1.90ghz,1252
intel celeron 3855u @ 1.60ghz,1215
intel celeron 3865u @ 1.80ghz,1333
intel celeron 3867u @ 1.80ghz,1454
intel celeron 3955u @ 2.00ghz,1443
intel celeron 3965u @ 2.20ghz,1746
intel celeron 3965y @ 1.50ghz,1201
intel celeron 420 @ 1.60ghz,257
intel celeron 4205u @ 1.80ghz,1348
intel celeron 430 @ 1.80ghz,303
intel celeron 4305u @ 2.20ghz,1562
intel celeron 4305ue @ 2.00ghz,1699
intel celeron 440 @ 2.00ghz,368
intel celeron 450 @ 2.20ghz,433
intel celeron 5205u @ 1.90ghz,1435
intel celeron 530 @ 1.73ghz,268
intel celeron 5305u @ 2.30ghz,1684
intel celeron 540 @ 1.86ghz,305
intel celeron 550 @ 2.00ghz,334
intel celeron 560 @ 2.13ghz,339
intel celeron 570 @ 2.26ghz,344
intel celeron 6305 @ 1.80ghz,2079
intel celeron 6305e @ 1.80ghz,2021
intel celeron 6600he @ 2.60ghz,3286
intel celeron 723 @ 1.20ghz,213
intel celeron 7305,2500
intel celeron 7305e,2337
intel celeron 743 @ 1.30ghz,275
intel celeron 807 @ 1.50ghz,392
intel celeron 807ue @ 1.00ghz,241
intel celeron 827e @ 1.40ghz,371
intel celeron 847 @ 1.10ghz,507
intel celeron 847e @ 1.10ghz,584
intel celeron 857 @ 1.20ghz,569
intel celeron 867 @ 1.30ghz,588
intel celeron 877 @ 1.40ghz,700
intel celeron 887 @ 1.50ghz,764
intel celeron 900 @ 2.20ghz,407
intel celeron 925 @ 2.30ghz,450
intel celeron @ 1.30ghz,572
intel celeron b710 @ 1.60ghz,106
intel celeron b800 @ 1.50ghz,677
intel celeron b810 @ 1.60ghz,775
intel celeron b815 @ 1.60ghz,747
intel celeron b820 @ 1.70ghz,811
intel celeron b830 @ 1.80ghz,872
intel celeron b840 @ 1.90ghz,967
intel celeron d 347 @ 3.06ghz,232
intel celeron d 352 @ 3.20ghz,274
intel celeron d 356 @ 3.33ghz,251
intel celeron d 360 @ 3.46ghz,372
intel celeron d 420 @ 1.60ghz,313
intel celeron e1200 @ 1.60ghz,516
intel celeron e1400 @ 2.00ghz,735
intel celeron e1500 @ 2.20ghz,626
intel celeron e1600 @ 2.40ghz,840
intel celeron e3200 @ 2.40ghz,900
intel celeron e3300 @ 2.50ghz,834
intel celeron e3400 @ 2.60ghz,882
intel celeron e3500 @ 2.70ghz,935
intel celeron g1101 @ 2.27ghz,1086
intel celeron g1610 @ 2.60ghz,1546
intel celeron g1610t @ 2.30ghz,1333
intel celeron g1620 @ 2.70ghz,1583
intel celeron g1620t @ 2.40ghz,1532
intel celeron g1630 @ 2.80ghz,1707
intel celeron g1820 @ 2.70ghz,1711
intel celeron g1820t @ 2.40ghz,1599
intel celeron g1820te @ 2.20ghz,1020
intel celeron g1830 @ 2.80ghz,1560
intel celeron g1840 @ 2.80ghz,1780
intel celeron g1840t @ 2.50ghz,1576
intel celeron g1850 @ 2.90ghz,1911
intel celeron g3900 @ 2.80ghz,2141
intel celeron g3900e @ 2.40ghz,2034
intel celeron g3900t @ 2.60ghz,1910
intel celeron g3900te @ 2.30ghz,1850
intel celeron g3920 @ 2.90ghz,2358
intel celeron g3930 @ 2.90ghz,2257
intel celeron g3930t @ 2.70ghz,2023
intel celeron g3930te @ 2.70ghz,2218
intel celeron g3950 @ 3.00ghz,2336
intel celeron g440 @ 1.60ghz,420
intel celeron g460 @ 1.80ghz,490
intel celeron g465 @ 1.90ghz,547
intel celeron g470 @ 2.00ghz,575
intel celeron g4900 @ 3.10ghz,2366
intel celeron g4900t @ 2.90ghz,2252
intel celeron g4920 @ 3.20ghz,2558
intel celeron g4930 @ 3.20ghz,2539
intel celeron g4930t @ 3.00ghz,2283
intel celeron g4950 @ 3.30ghz,2714
intel celeron g530 @ 2.40ghz,1131
intel celeron g530t @ 2.00ghz,1056
intel celeron g540 @ 2.50ghz,1169
intel celeron g540t @ 2.10ghz,1137
intel celeron g550 @ 2.60ghz,1255
intel celeron g550t @ 2.20ghz,1074
intel celeron g555 @ 2.70ghz,1388
intel celeron g5900 @ 3.40ghz,2677
intel celeron g5900e @ 3.20ghz,1809
intel celeron g5900t @ 3.20ghz,2192
intel celeron g5905 @ 3.50ghz,2773
intel celeron g5905t @ 3.30ghz,2304
intel celeron g5920 @ 3.50ghz,2577
intel celeron g5925 @ 3.60ghz,2808
intel celeron g6900,4478
intel celeron g6900e,4272
intel celeron g6900t,3668
intel celeron g6900te,2782
intel celeron j1750 @ 2.41ghz,538
intel celeron j1800 @ 2.41ghz,571
intel celeron j1850 @ 1.99ghz,942
intel celeron j1900 @ 1.99ghz,1153
intel celeron j3060 @ 1.60ghz,679
intel celeron j3160 @ 1.60ghz,1249
intel celeron j3355 @ 2.00ghz,1189
intel celeron j3455 @ 1.50ghz,2245
intel celeron j3455e @ 1.50ghz,2193
intel celeron j4005 @ 2.00ghz,1547
intel celeron j4025 @ 2.00ghz,1451
intel celeron j4105 @ 1.50ghz,2826
intel celeron j4115 @ 1.80ghz,2688
intel celeron j4125 @ 2.00ghz,2938
intel celeron j6412 @ 2.00ghz,3842
intel celeron j6413 @ 1.80ghz,4164
intel celeron m 1.00ghz,149
intel celeron m 1.30ghz,205
intel celeron m 1.50ghz,192
intel celeron m 1.60ghz,190
intel celeron m 1.70ghz,252
intel celeron m 1300mhz,197
intel celeron m 1500mhz,217
intel celeron m 360 1.40ghz,221
intel celeron m 410 @ 1.46ghz,123
intel celeron m 420 @ 1.60ghz,139
intel celeron m 430 @ 1.73ghz,169
intel celeron m 440 @ 1.86ghz,169
intel celeron m 443 @ 1.20ghz,125
intel celeron m 450 @ 2.00ghz,230
intel celeron m 520 @ 1.60ghz,239
intel celeron m 530 @ 1.73ghz,320
intel celeron m 723 @ 1.20ghz,267
intel celeron m 900mhz,123
intel celeron n2805 @ 1.46ghz,335
intel celeron n2806 @ 1.60ghz,486
intel celeron n2807 @ 1.58ghz,487
intel celeron n2808 @ 1.58ghz,499
intel celeron n2810 @ 2.00ghz,396
intel celeron n2815 @ 1.86ghz,495
intel celeron n2820 @ 2.13ghz,502
intel celeron n2830 @ 2.16ghz,547
intel celeron n2840 @ 2.16ghz,584
intel celeron n2910 @ 1.60ghz,788
intel celeron n2920 @ 1.86ghz,957
intel celeron n2930 @ 1.83ghz,1030
intel celeron n2940 @ 1.83ghz,1047
intel celeron n3000 @ 1.04ghz,646
intel celeron n3010 @ 1.04ghz,611
intel celeron n3050 @ 1.60ghz,591
intel celeron n3060 @ 1.60ghz,655
intel celeron n3150 @ 1.60ghz,1174
intel celeron n3160 @ 1.60ghz,1202
intel celeron n3350 @ 1.10ghz,1110
intel celeron n3450 @ 1.10ghz,1984
intel celeron n4000 @ 1.10ghz,1431
intel celeron n4000c @ 1.10ghz,1430
intel celeron n4020 @ 1.10ghz,1543
intel celeron n4020c @ 1.10ghz,1537
intel celeron n4100 @ 1.10ghz,2450
intel celeron n4120 @ 1.10ghz,2461
intel celeron n4500 @ 1.10ghz,1829
intel celeron n4505 @ 2.00ghz,2136
intel celeron n5095 @ 2.00ghz,4037
intel celeron n5095a @ 2.00ghz,4059
intel celeron n5100 @ 1.10ghz,3274
intel celeron n5105 @ 2.00ghz,4016
intel celeron n6210 @ 1.20ghz,1967
intel celeron n6211 @ 1.20ghz,2245
intel celeron p4500 @ 1.87ghz,848
intel celeron p4505 @ 1.87ghz,689
intel celeron p4600 @ 2.00ghz,877
intel celeron su2300 @ 1.20ghz,462
intel celeron t1600 @ 1.66ghz,553
intel celeron u1900 @ 1.99ghz,1028
intel celeron u3400 @ 1.07ghz,516
intel celeron u3600 @ 1.20ghz,579
intel core 3 100hl,17586
intel core 3 100u,13813
intel core 3 201e,14931
intel core 3 n350,7455
intel core 3 n355,10672
intel core 5 120u,16810
intel core 5 210h,18879
intel core 5 211ef,23988
intel core 5 220h,21268
intel core 5 220u,14075
intel core 5 221e,32388
intel core 7 150u,15179
intel core 7 160ul,11043
intel core 7 240h,24912
intel core 7 250h,25655
intel core 860 @ 2.80ghz,2754
intel core 9 270h,31517
intel core duo l2300 @ 1.50ghz,387
intel core duo l2400 @ 1.66ghz,348
intel core duo l2500 @ 1.83ghz,404
intel core duo t2050 @ 1.60ghz,333
intel core duo t2250 @ 1.73ghz,350
intel core duo t2300 @ 1.66ghz,325
intel core duo t2350 @ 1.86ghz,385
intel core duo t2400 @ 1.83ghz,365
intel core duo t2450 @ 2.00ghz,411
intel core duo t2500 @ 2.00ghz,408
intel core duo t2600 @ 2.16ghz,460
intel core duo t2700 @ 2.33ghz,498
intel core duo u2400 @ 1.06ghz,255
intel core duo u2500 @ 1.20ghz,223
intel core i3-1000ng4 @ 1.10ghz,3530
intel core i3-1005g1 @ 1.20ghz,4838
intel core i3-10100 @ 3.60ghz,8543
intel core i3-10100e @ 3.20ghz,7944
intel core i3-10100f @ 3.60ghz,8712
intel core i3-10100t @ 3.00ghz,7313
intel core i3-10100te @ 2.30ghz,6371
intel core i3-10100y @ 1.30ghz,2846
intel core i3-10105 @ 3.70ghz,8229
intel core i3-10105f @ 3.70ghz,8928
intel core i3-10105t @ 3.00ghz,7849
intel core i3-10110u @ 2.10ghz,3850
intel core i3-10110y @ 1.00ghz,3264
intel core i3-1025g1 @ 1.20ghz,6139
intel core i3-10300 @ 3.70ghz,9288
intel core i3-10300t @ 3.00ghz,7845
intel core i3-10305 @ 3.80ghz,9357
intel core i3-10305t @ 3.00ghz,8136
intel core i3-10320 @ 3.80ghz,9984
intel core i3-10325 @ 3.90ghz,10291
intel core i3-11100b @ 3.60ghz,11357
intel core i3-11100he @ 2.40ghz,11673
intel core i3-1110g4 @ 1.80ghz,3979
intel core i3-1115g4 @ 3.00ghz,5902
intel core i3-1115g4e @ 3.00ghz,5350
intel core i3-1115gre @ 3.00ghz,4484
intel core i3-1125g4 @ 2.00ghz,9331
intel core i3-12100,12188
intel core i3-12100e,14026
intel core i3-12100f,14011
intel core i3-12100t,12516
intel core i3-12100te,11224
intel core i3-1210u,10173
intel core i3-1215u,10441
intel core i3-1215ue,8331
intel core i3-1215ul,7817
intel core i3-1220p,14493
intel core i3-1220pe,16146
intel core i3-12300,14352
intel core i3-12300hl,20321
intel core i3-12300t,13249
intel core i3-1305u,8733
intel core i3-13100,13739
intel core i3-13100e,13727
intel core i3-13100f,14679
intel core i3-13100t,12848
intel core i3-13100te,10612
intel core i3-1315u,11424
intel core i3-1315ue,8849
intel core i3-1320pe,12116
intel core i3-1320pre,17759
intel core i3-14100,15204
intel core i3-14100f,15420
intel core i3-14100t,13540
intel core i3-2100 @ 3.10ghz,1854
intel core i3-2100t @ 2.50ghz,1518
intel core i3-2102 @ 3.10ghz,2029
intel core i3-2105 @ 3.10ghz,1837
intel core i3-21050 @ 3.10ghz,2193
intel core i3-2120 @ 3.30ghz,1973
intel core i3-2120t @ 2.60ghz,1568
intel core i3-2125 @ 3.30ghz,2082
intel core i3-2130 @ 3.40ghz,2066
intel core i3-2140 @ 3.50ghz,2307
intel core i3-2310e @ 2.10ghz,1845
intel core i3-2310m @ 2.10ghz,1221
intel core i3-2312m @ 2.10ghz,1189
intel core i3-2328m @ 2.20ghz,1235
intel core i3-2330e @ 2.20ghz,1823
intel core i3-2330m @ 2.20ghz,1250
intel core i3-2332m @ 2.20ghz,1353
intel core i3-2340ue @ 1.30ghz,976
intel core i3-2348m @ 2.30ghz,1282
intel core i3-2350m @ 2.30ghz,1262
intel core i3-2357m @ 1.30ghz,788
intel core i3-2365m @ 1.40ghz,814
intel core i3-2367m @ 1.40ghz,859
intel core i3-2370m @ 2.40ghz,1364
intel core i3-2375m @ 1.50ghz,895
intel core i3-2377m @ 1.50ghz,855
intel core i3-3110m @ 2.40ghz,1651
intel core i3-3120m @ 2.50ghz,1704
intel core i3-3130m @ 2.60ghz,1906
intel core i3-3210 @ 3.20ghz,2224
intel core i3-3217u @ 1.80ghz,1226
intel core i3-3217ue @ 1.60ghz,1362
intel core i3-3220 @ 3.30ghz,2275
intel core i3-3220t @ 2.80ghz,1947
intel core i3-3225 @ 3.30ghz,2264
intel core i3-3227u @ 1.90ghz,1299
intel core i3-3229y @ 1.40ghz,1008
intel core i3-3240 @ 3.40ghz,2347
intel core i3-3240t @ 2.90ghz,2075
intel core i3-3245 @ 3.40ghz,2412
intel core i3-3250 @ 3.50ghz,2459
intel core i3-3250t @ 3.00ghz,2650
intel core i3-330e @ 2.13ghz,1260
intel core i3-330m @ 2.13ghz,1034
intel core i3-330um @ 1.20ghz,543
intel core i3-350m @ 2.27ghz,1082
intel core i3-370m @ 2.40ghz,1169
intel core i3-380m @ 2.53ghz,1210
intel core i3-380um @ 1.33ghz,748
intel core i3-390m @ 2.67ghz,1292
intel core i3-4000m @ 2.40ghz,1786
intel core i3-4005u @ 1.70ghz,1655
intel core i3-4010u @ 1.70ghz,1662
intel core i3-4010y @ 1.30ghz,1358
intel core i3-4012y @ 1.50ghz,1278
intel core i3-4020y @ 1.50ghz,1459
intel core i3-4025u @ 1.90ghz,1949
intel core i3-4030u @ 1.90ghz,1879
intel core i3-4030y @ 1.60ghz,1654
intel core i3-4100e @ 2.40ghz,1848
intel core i3-4100m @ 2.50ghz,2524
intel core i3-4110m @ 2.60ghz,2678
intel core i3-4110u @ 1.90ghz,1860
intel core i3-4120u @ 2.00ghz,1948
intel core i3-4130 @ 3.40ghz,3332
intel core i3-4130t @ 2.90ghz,2895
intel core i3-4150 @ 3.50ghz,3407
intel core i3-4150t @ 3.00ghz,2888
intel core i3-4158u @ 2.00ghz,1921
intel core i3-4160 @ 3.60ghz,3509
intel core i3-4160t @ 3.10ghz,3089
intel core i3-4170 @ 3.70ghz,3588
intel core i3-4170t @ 3.20ghz,3132
intel core i3-4330 @ 3.50ghz,3482
intel core i3-4330t @ 3.00ghz,3111
intel core i3-4330te @ 2.40ghz,2022
intel core i3-4340 @ 3.60ghz,3490
intel core i3-4350 @ 3.60ghz,3611
intel core i3-4350t @ 3.10ghz,3142
intel core i3-4360 @ 3.70ghz,3631
intel core i3-4360t @ 3.20ghz,3286
intel core i3-4370 @ 3.80ghz,3853
intel core i3-4370t @ 3.30ghz,3361
intel core i3-4570t @ 2.90ghz,3244
intel core i3-5005u @ 2.00ghz,2010
intel core i3-5010u @ 2.10ghz,2179
intel core i3-5015u @ 2.10ghz,1981
intel core i3-5020u @ 2.20ghz,2217
intel core i3-5157u @ 2.50ghz,2593
intel core i3-530 @ 2.93ghz,1507
intel core i3-540 @ 3.07ghz,1543
intel core i3-550 @ 3.20ghz,1628
intel core i3-560 @ 3.33ghz,1642
intel core i3-6006u @ 2.00ghz,2271
intel core i3-6098p @ 3.60ghz,3973
intel core i3-6100 @ 3.70ghz,4121
intel core i3-6100e @ 2.70ghz,3315
intel core i3-6100h @ 2.70ghz,3027
intel core i3-6100t @ 3.20ghz,3640
intel core i3-6100te @ 2.70ghz,3152
intel core i3-6100u @ 2.30ghz,2629
intel core i3-6102e @ 1.90ghz,2349
intel core i3-6157u @ 2.40ghz,2777
intel core i3-6167u @ 2.70ghz,3128
intel core i3-6300 @ 3.80ghz,4341
intel core i3-6300t @ 3.30ghz,4002
intel core i3-6320 @ 3.90ghz,4402
intel core i3-7020u @ 2.30ghz,2570
intel core i3-7100 @ 3.90ghz,4307
intel core i3-7100h @ 3.00ghz,3430
intel core i3-7100t @ 3.40ghz,3752
intel core i3-7100u @ 2.40ghz,2722
intel core i3-7101e @ 3.90ghz,4430
intel core i3-7101te @ 3.40ghz,3956
intel core i3-7102e @ 2.10ghz,2599
intel core i3-7130u @ 2.70ghz,3041
intel core i3-7167u @ 2.80ghz,3368
intel core i3-7300 @ 4.00ghz,4519
intel core i3-7300t @ 3.50ghz,4149
intel core i3-7320 @ 4.10ghz,4831
intel core i3-7350k @ 4.20ghz,4884
intel core i3-8100 @ 3.60ghz,6076
intel core i3-8100b @ 3.60ghz,5913
intel core i3-8100h @ 3.00ghz,4435
intel core i3-8100t @ 3.10ghz,5261
intel core i3-8109u @ 3.00ghz,4167
intel core i3-8121u @ 2.20ghz,4282
intel core i3-8130u @ 2.20ghz,3530
intel core i3-8140u @ 2.10ghz,4227
intel core i3-8145u @ 2.10ghz,3784
intel core i3-8145ue @ 2.20ghz,4123
intel core i3-8300 @ 3.70ghz,6335
intel core i3-8300t @ 3.20ghz,5523
intel core i3-8350k @ 4.00ghz,6879
intel core i3-9100 @ 3.60ghz,6585
intel core i3-9100e @ 3.10ghz,6539
intel core i3-9100f @ 3.60ghz,6708
intel core i3-9100hl @ 1.60ghz,3024
intel core i3-9100t @ 3.10ghz,5622
intel core i3-9100te @ 2.20ghz,4382
intel core i3-9300 @ 3.70ghz,7193
intel core i3-9300t @ 3.20ghz,6358
intel core i3-9320 @ 3.70ghz,7358
intel core i3-9350k @ 4.00ghz,7662
intel core i3-9350kf @ 4.00ghz,7564
intel core i3-n300,8390
intel core i3-n305,9650
intel core i5 750s @ 2.40ghz,1326
intel core i5 e 520 @ 2.40ghz,1619
intel core i5-10200h @ 2.40ghz,8017
intel core i5-10210u @ 1.60ghz,6098
intel core i5-10210y @ 1.00ghz,4134
intel core i5-10300h @ 2.50ghz,8257
intel core i5-1030ng7 @ 1.10ghz,5635
intel core i5-10310u @ 1.70ghz,5925
intel core i5-1035g1 @ 1.00ghz,7209
intel core i5-1035g4 @ 1.10ghz,7762
intel core i5-1035g7 @ 1.20ghz,8042
intel core i5-1038ng7 @ 2.00ghz,8846
intel core i5-10400 @ 2.90ghz,12006
intel core i5-10400f @ 2.90ghz,12118
intel core i5-10400h @ 2.60ghz,8234
intel core i5-10400t @ 2.00ghz,9726
intel core i5-10500 @ 3.10ghz,13168
intel core i5-10500e @ 3.10ghz,10785
intel core i5-10500h @ 2.50ghz,11042
